,std,mean,median,max,min
ANKRD24 (170961),1914.2620844021037,13788.3136,14236.0,16603.0,4354.0
ANKRD27 (84079),3702.0130330236443,7169.9424,7276.0,16741.0,141.0
ANKRD31 (256006),2000.7979728585472,14365.3968,14921.0,16986.0,3129.0
ANKRD33 (341405),3089.4215450386046,10260.168,10654.0,16429.0,584.0
ANKRD33B (651746),3392.592100419791,8349.2864,8658.0,16672.0,746.0
ANKRD34A (284615),3326.3694166116356,10656.968,11232.0,17315.0,277.0
ANKRD34B (340120),2789.680820314534,9812.536,10102.0,16515.0,113.0
ANKRD35 (148741),2876.0381925105735,11936.2704,12609.0,17171.0,1104.0
ANKRD36B (57730),375.10698612665914,17138.8992,17182.0,18119.0,15452.0
ANKRD39 (51239),3170.84909687109,11597.408,12400.0,16691.0,796.0
ANKRD40 (91369),2639.042600798776,12956.5856,13554.0,17032.0,249.0
ANKRD42 (338699),3423.043775210924,7112.8336,7108.0,16508.0,110.0
ANKRD49 (54851),2090.532576907813,16017.1744,16628.0,18003.0,899.0
ANKRD52 (283373),4545.831051621604,11610.9792,13011.0,17222.0,34.0
ANKRD53 (79998),3335.6242475211866,10367.1776,10774.0,16300.0,304.0
ANKRD54 (129138),2086.004948490824,14203.648,14769.0,17266.0,502.0
ANKRD55 (79722),3093.6733147174527,8003.8032,8180.0,15944.0,488.0
ANKRD65 (441869),3440.816963095113,8096.9616,8013.0,15701.0,146.0
ANKRD66 (100287718),3271.6237721759308,5670.952,5062.0,16506.0,305.0
ANKRD9 (122416),3635.2298543784136,7895.8784,8216.0,16899.0,104.0
ANKS3 (124401),3359.6971233698264,10549.6576,11110.0,17202.0,50.0
ANKS6 (203286),1473.6551698430433,15540.7968,15914.0,17259.0,4298.0
ANLN (54443),1691.218065695058,16160.0272,16593.0,18094.0,2086.0
ANO1 (55107),3659.1422635800795,9638.3968,10022.0,17648.0,484.0
ANO4 (121601),2785.085904742414,11464.68,12023.0,16226.0,2207.0
ANP32A (8125),2877.852045942135,12342.952,12872.0,16890.0,314.0
ANP32B (10541),4164.431691700069,8892.8528,9278.0,16507.0,127.0
ANP32E (81611),2933.2258003363763,13440.4368,14396.0,17722.0,843.0
ANTXR1 (84168),3028.472769104112,5585.936,5148.0,16276.0,96.0
ANTXRL (195977),1994.2169543560265,14069.1392,14576.0,17000.0,2771.0
ANXA11 (311),2978.1182215577605,10609.1904,11148.0,16317.0,566.0
ANXA13 (312),3523.45404328167,7140.6368,6899.0,16585.0,126.0
ANXA2R (389289),3053.2747661704693,10088.7952,10480.0,16098.0,611.0
ANXA7 (310),2796.0997068150627,11259.6512,11696.0,16270.0,1348.0
ANXA8L1 (728113),3013.637635850632,11329.0864,11763.0,16692.0,1199.0
ANXA9 (8416),2028.3983966034853,14089.3136,14624.0,17482.0,3604.0
AOC2 (314),2618.7489225993745,12584.616,13164.0,17159.0,1195.0
AOC3 (8639),2767.6496865622653,12642.7072,13399.0,16698.0,1086.0
AP1B1 (162),3539.95706364299,10567.528,10986.0,17784.0,93.0
AP1G1 (164),3967.6814780442473,11155.4016,11683.0,17491.0,6.0
AP1G2 (8906),1723.2484386226454,15062.9616,15516.0,17512.0,1979.0
AP1M1 (8907),3781.124614136748,10976.9888,11266.0,17503.0,37.0
AP1S1 (1174),2827.637585935452,12158.7536,12774.0,17435.0,472.0
AP1S3 (130340),2556.6548218797598,12833.8304,13498.0,16513.0,1481.0
AP2A1 (160),3944.985890590608,8506.9696,8438.0,16877.0,262.0
AP2B1 (163),3802.44187036065,9806.6096,10114.0,17072.0,379.0
AP2M1 (1173),1729.6060842847633,16661.544,17085.0,18183.0,1142.0
AP2S1 (1175),1611.027881792895,16872.3344,17254.0,18247.5,1572.0
AP3B1 (8546),2755.797346045568,13555.6896,14345.0,17418.0,244.0
AP3D1 (8943),3919.1983917744174,8439.7856,8651.0,16732.0,173.0
AP3M1 (26985),2892.66148187408,11187.52,11713.0,17005.0,642.0
AP3M2 (10947),2520.3753817045913,12930.7936,13654.0,16498.0,1631.0
AP3S1 (1176),3480.1590262942636,11059.8272,11812.0,16394.0,14.0
AP3S2 (10239),2830.780411066341,11196.2496,11750.0,16381.0,1144.0
AP4B1 (10717),3560.8858913129025,6776.3768,6525.0,16312.0,40.5
AP4S1 (11154),2213.483768792464,13477.3872,14016.0,16646.0,2985.0
APC (324),2597.745946474682,15209.8768,15991.0,17819.0,167.0
APC2 (10297),2916.5576880112344,11545.2816,12100.0,16678.0,1074.0
APCS (325),2645.7301543769513,12020.2496,12419.0,16389.0,2207.0
APEH (327),2710.129346527153,12026.6096,12677.0,16839.0,2055.0
APEX2 (27301),2711.3292695514237,14142.788659793814,16649.0,,
APH1A (51107),3771.988768014248,8140.28,8289.0,16357.0,45.0
API5 (8539),2371.7941881222023,14099.4048,14786.0,17494.0,2882.0
APIP (51074),3866.065970413892,7246.1528,7134.0,16284.0,22.5
APLNR (187),2704.7739771914967,11914.344,12475.0,17493.0,1445.0
APLP1 (333),2712.2914398960397,12232.2384,12788.0,16881.0,1147.0
APOA2 (336),3040.198855633439,7224.456,7179.0,16470.0,620.0
APOBEC1 (339),2953.3666882077787,10222.6608,10611.0,16374.0,945.0
APOBEC2 (10930),3093.533681724526,10357.1728,10836.0,16468.0,879.0
APOBEC3D (140564),2856.0711595454304,12071.1832,12643.0,16696.0,40.5
APOBEC3G (60489),2666.957010852131,11791.6048,12249.0,16736.0,906.0
APOBR (55911),3390.262188130391,8798.0496,8960.0,16342.0,306.0
APOC1 (341),2381.830547321502,14303.216,15020.0,17344.0,2328.0
APOC2 (344),3150.409625116334,9470.592,9713.0,16245.0,1172.0
APOE (348),3345.1028176295004,9929.808,10335.0,16423.0,470.0
APOL2 (23780),3586.3067485910547,7680.6832,7637.0,16701.0,442.0
APOL5 (80831),3296.884378100649,9693.2,10186.0,16335.0,937.0
APOLD1 (81575),3163.5768094179693,11331.4544,11888.0,16774.0,2198.0
APOM (55937),2994.1493688508167,10070.2352,10533.0,16837.0,349.0
APOOL (139322),3265.128945009028,9094.331615120274,13479.0,,
APOPT1 (84334),3446.101673810717,10244.0464,10781.0,16535.0,425.0
APPBP2 (10513),3216.0715527009515,5834.6352,5510.0,16650.0,160.0
APRT (353),2404.3450070632007,13239.8848,13829.0,17155.0,1405.0
AQP10 (89872),2866.9635728253843,12310.5264,12888.0,16765.0,1322.0
AQP12B (653437),3010.954158088897,12126.5616,12917.0,16712.0,1703.0
AQP2 (359),3276.2744235675796,10998.7616,11447.0,16670.0,1130.0
AQP3 (360),3283.540748640805,10401.4096,10969.0,16458.0,357.0
AQP6 (363),3000.2679960356704,11706.9936,12182.0,16830.0,1940.0
AQP7 (364),420.43519407931683,17144.5344,17196.0,17982.0,14281.0
AQP9 (366),2521.6567496817215,11970.5024,12453.0,17559.0,2411.0
AQR (9716),384.16772940728475,17398.6464,17449.0,18295.0,15420.0
AR (367),3577.6672869241256,7959.051546391753,12308.0,,
ARCN1 (372),344.89696665109744,17662.0952,17711.0,18265.0,15563.0
AREL1 (9870),2157.1240056802603,13752.5456,14323.0,17960.0,2035.0
ARF1 (375),2517.785701372517,14826.8864,15591.0,18019.0,2901.0
ARF3 (377),2229.9246555916156,14011.344,14760.0,17125.0,2455.0
ARF4 (378),1019.1681022410587,16567.2144,16693.0,18178.0,4196.0
ARF5 (381),3251.640677497107,7611.5648,7437.0,16176.0,432.0
ARF6 (382),3248.2495187108284,13898.9904,15072.0,17661.0,303.0
ARFGAP1 (55738),3548.249749989061,6831.0128,6678.0,16250.0,72.0
ARFGAP2 (84364),3448.0472787391577,10656.6576,11242.0,16520.0,438.0
ARFGEF1 (10565),2921.1116865488566,11152.7696,11559.0,16833.0,2049.0
ARFGEF2 (10564),3457.2534741797863,8094.0144,8178.0,16169.0,207.0
ARFIP2 (23647),3244.710441837489,9447.8464,9730.0,16302.0,340.0
ARFRP1 (10139),909.4570366306058,16628.4112,16815.0,17986.0,8195.0
ARGFX (503582),468.1480180784377,16697.4704,16784.0,17620.0,13738.0
ARGLU1 (55082),529.0850489918106,17088.5672,17151.0,18230.5,12891.0
ARHGAP1 (392),3427.5305810788573,11577.472,12159.0,17914.0,1027.0
ARHGAP11A (9824),2210.199572149132,13757.0176,14240.0,17426.0,2438.0
ARHGAP11B (89839),1212.8450756266418,15284.3904,15544.0,17651.0,8764.0
ARHGAP12 (94134),3467.4317778769305,5505.272,5016.0,16602.0,36.0
ARHGAP19 (84986),3005.0489873672477,8677.6288,8731.0,16506.0,212.0
ARHGAP21 (57584),4044.6229832907916,6796.8352,6541.0,16531.0,40.0
ARHGAP23 (57636),1602.199029558422,14901.3584,15317.0,17227.0,3773.0
ARHGAP27 (201176),3499.195759568849,9660.3088,10021.0,16821.0,68.0
ARHGAP28 (79822),2993.190304479615,4132.3856,3370.0,16289.0,62.0
ARHGAP29 (9411),4044.4467740759474,10016.44,9907.0,17847.0,86.0
ARHGAP30 (257106),3478.734720854254,7274.056,7158.0,17123.0,19.0
ARHGAP31 (57514),3379.8079403770707,8642.3568,8668.0,17187.0,368.0
ARHGAP33 (115703),3341.1654178514054,8618.2464,8537.0,16271.0,379.0
ARHGAP4 (393),3495.5583972221043,5661.749140893471,,,
ARHGAP45 (23526),3800.2617744024706,9743.0224,9999.0,17397.0,113.0
ARHGAP5 (394),3274.0353301337636,11920.2592,12555.0,17064.0,252.0
ARHGAP9 (64333),1551.948434839251,14872.2848,15300.0,17146.0,7450.0
ARHGDIA (396),3640.6999205435973,11278.6096,11991.0,17889.0,477.0
ARHGEF1 (9138),3877.784598277865,8317.472,8530.0,16599.0,7.0
ARHGEF10 (9639),2989.183825002472,5300.5552,4849.0,16447.0,100.0
ARHGEF11 (9826),2337.123166334069,13255.936,13765.0,16841.0,323.0
ARHGEF12 (23365),3689.0434346269362,4719.776,3863.0,16861.0,15.0
ARHGEF16 (27237),2861.8925067182827,11453.8224,11813.0,16316.0,1457.0
ARHGEF2 (9181),3269.3121224659117,11004.352,11863.0,17206.0,906.0
ARHGEF25 (115557),3498.1835974321857,9537.6784,10033.0,16815.0,476.0
ARHGEF26 (26084),3320.3070026808186,8937.064,9043.0,17110.0,302.0
ARHGEF28 (64283),2268.9125291227638,13581.3312,14162.0,16892.0,2092.0
ARHGEF33 (100271715),2916.652356528997,12316.352,12965.0,17072.0,1932.0
ARHGEF39 (84904),3413.4665110021706,8908.3488,9081.0,16939.0,306.0
ARHGEF40 (55701),2552.481901967533,12442.648,13031.0,16517.0,1155.0
ARHGEF5 (7984),2278.6501289388025,14318.7344,15033.0,17288.0,2130.0
ARHGEF7 (8874),2353.961606326989,15248.9664,16032.0,18088.0,3450.0
ARID1A (8289),4404.113841048256,12825.4448,14645.0,17566.0,20.0
ARID1B (57492),4052.186007841149,10815.0128,11442.0,17890.0,116.0
ARID2 (196528),3375.2465607563304,14248.316,15536.0,17594.0,3.5
ARID3A (1820),1118.3080660900428,15769.9552,16023.0,17342.0,6457.0
ARID3B (10620),2655.757013063487,13587.792,14294.0,17198.0,317.0
ARID3C (138715),2805.688103106406,12757.3232,13447.0,17123.0,439.0
ARID4A (5926),4300.556515598465,8412.0624,8768.0,16708.0,23.0
ARID4B (51742),4488.671842231971,10745.7888,12106.0,17029.0,37.0
ARID5A (10865),3065.7141661442342,12789.9504,13747.0,16971.0,443.0
ARID5B (84159),3716.7222617916227,8934.0608,9236.0,16873.0,80.0
ARIH1 (25820),393.5731113864491,17764.508,17863.0,18307.5,14108.0
ARIH2 (10425),4774.317559149697,5831.6872,5168.0,17980.0,5.0
ARL10 (285598),3768.923506943295,9896.8096,10284.0,17511.0,153.0
ARL13B (200894),3648.964057602777,10607.6464,11341.0,16481.0,700.0
ARL14EP (120534),3278.3123910352697,4892.4576,4216.0,16172.0,122.0
ARL16 (339231),3551.795336146467,8954.352,9227.0,16827.0,401.0
ARL17A (51326),3884.6525686178466,6574.2264,6175.0,16931.0,73.0
ARL2 (402),250.58183722575725,17950.292,18021.0,18316.0,16724.0
ARL2BP (23568),3762.6291940507604,8508.36,8789.0,16695.0,354.0
ARL3 (403),3063.790191118653,8384.8512,8509.0,16473.0,620.0
ARL4A (10124),3539.935117682244,7830.7728,7502.0,17131.0,298.0
ARL4C (10123),3329.6212100477737,9859.8128,10144.0,17830.0,1101.0
ARL4D (379),768.520564371272,16151.7152,16317.0,17608.0,9992.0
ARL5A (26225),3187.2816834613477,6506.7456,6317.0,16055.0,334.0
ARL5C (390790),2859.532741530892,12115.1792,12798.0,17005.0,767.0
ARL6IP4 (51329),2669.8418386248645,11862.8912,12432.0,17229.0,1071.0
ARL6IP5 (10550),3119.8633453948687,10954.7072,11539.0,17049.0,1191.0
ARL6IP6 (151188),2849.1552222540345,11467.2944,11989.0,16642.0,1152.0
ARL8A (127829),3476.9876120418244,8049.0384,8117.0,16433.0,257.0
ARL8B (55207),2571.1381466919197,13574.2608,14339.0,16984.0,154.0
ARMC10 (83787),2848.362836030911,11950.1152,12416.0,16960.0,711.0
ARMC12 (221481),2627.1195477810547,11053.816,11232.0,16269.0,2258.0
ARMC5 (79798),2649.9171425285485,14669.7536,15528.0,17918.0,252.0
ARMC6 (93436),1161.653079853591,15696.2944,16018.0,17327.0,7014.0
ARMC7 (79637),379.1983362372892,17813.6,17915.0,18310.0,15186.0
ARMC9 (80210),3377.9545812419287,7761.9056,7738.0,16546.0,282.0
ARMCX6 (54470),3267.492099219985,10415.81615120275,14184.0,,
ARMH1 (339541),1997.880581888512,14371.432,14929.0,17019.0,1364.0
ARMH3 (79591),3074.6239009523897,12913.752,13751.0,17757.0,859.0
ARNT (405),5255.253034029441,7253.4448,6931.0,17090.0,2.5
ARNTL (406),2997.8852672432026,11486.3552,11925.0,16806.0,1580.0
ARNTL2 (56938),3385.6935822262776,10280.9696,10758.0,16591.0,251.0
ARPC1A (10552),3189.114367048938,7156.2672,7028.0,16491.0,626.0
ARPC2 (10109),1629.8260985368331,15587.2784,16049.0,17834.0,5750.0
ARPC3 (10094),809.9799852956166,16565.2048,16737.0,17709.0,9315.0
ARPC4 (10093),1303.6806641847654,16646.5712,16930.0,18091.0,5435.0
ARPC5 (10092),2931.7821043364893,12519.128,13142.0,17219.0,1562.0
ARPP19 (10776),1982.4123101607606,14114.5152,14641.0,17933.0,5504.0
ARRB1 (408),3196.3446385720367,10778.7712,11390.0,16858.0,277.0
ARRDC1 (92714),2845.008348816554,12428.6928,13106.0,17053.0,1373.0
ARRDC2 (27106),3033.408231501072,11581.8272,12306.0,16483.0,41.0
ARRDC3 (57561),3586.981766509525,3426.8912,2180.0,16922.0,2.5
ARSA (410),2080.338508089735,14504.1904,15069.0,17219.0,99.0
ARSB (411),2198.2149386368374,13836.1504,14356.0,17070.0,2396.0
ARSI (340075),2198.2153112211686,13444.04,13958.0,16948.0,196.0
ARSK (153642),2549.4273701262246,11461.2704,11823.0,16541.0,2986.0
ART1 (417),3528.3587729787923,8549.9536,8782.0,16674.0,158.0
ARTN (9048),3506.867282345401,9630.6464,9897.0,16860.0,488.0
ARV1 (64801),2828.1372021735347,12341.6736,12969.0,17139.0,470.0
ARVCF (421),3245.5931463929396,10402.5168,10750.0,16321.0,364.0
ASAH1 (427),3638.630283286732,6764.7968,6495.0,16509.0,171.0
ASAH2B (653308),2290.596771054238,12962.912,13459.0,16633.0,463.0
ASAP1 (50807),3317.057076430467,3713.9728,2600.0,16266.0,11.0
ASB1 (51665),3061.4805526675386,3634.5912,2754.0,16738.0,42.0
ASB16 (92591),2753.5217332578068,12889.6624,13615.0,16651.0,804.0
ASB3 (51130),3998.1857096717104,6759.9144,6241.0,17587.0,3.5
ASB6 (140459),1503.9763953241777,15091.152,15492.0,17433.0,2409.0
ASB7 (140460),4028.8085761222137,9453.3536,9751.0,16779.0,19.0
ASB8 (140461),2588.8647159175925,12015.9408,12492.0,16425.0,1575.0
ASCC1 (51008),3025.2969334426393,11275.9456,11821.0,16199.0,1349.0
ASCC2 (84164),3976.458215833113,6338.9936,5716.0,16842.0,118.0
ASCC3 (10973),3016.7816349776563,12855.6384,13644.0,16937.0,778.0
ASCL1 (429),3406.822098767601,8937.3664,8954.0,17761.0,525.0
ASCL2 (430),3196.182797704723,4791.8816,4094.0,16770.0,97.0
ASCL4 (121549),3517.414173772604,9449.7744,9937.0,16341.0,424.0
ASCL5 (647219),2204.381782469192,14232.1216,14915.0,17247.0,1177.0
ASF1A (25842),2682.8614768917428,13902.6736,14655.0,17529.0,1083.0
ASF1B (55723),1059.8896209463244,15953.832,16190.0,18113.0,9384.0
ASH1L (55870),3316.1035142297924,12624.4496,13476.0,17918.0,14.0
ASH2L (9070),2017.858806987858,14775.9888,15363.0,17259.0,4860.0
ASIC1 (41),3151.8536435849123,12174.1888,13091.0,16769.0,1723.0
ASIC2 (40),3410.412207991948,10494.9136,10935.0,16084.0,265.0
ASIC4 (55515),2512.920125428704,11701.6432,12174.0,16529.0,3185.0
ASIP (434),3303.922452493749,10988.9952,11572.0,16677.0,508.0
ASL (435),2457.783858308965,13173.3216,13703.0,17038.0,1591.0
ASMT (438),3624.4590729460724,8007.101374570447,14270.0,,
ASMTL (8623),2896.433535211885,10266.312714776632,14616.0,,
ASNA1 (439),851.0351623908621,17018.0416,17172.0,18187.0,4767.0
ASNS (440),2693.462568752682,13604.1952,14298.0,17784.0,4257.0
ASNSD1 (54529),2823.497770019961,11198.288,11622.0,16439.0,1747.0
ASPHD1 (253982),2970.445480490107,11744.76,12319.0,16486.0,991.0
ASPHD2 (57168),3391.8266075602755,9320.6656,9627.0,16347.0,265.0
ASPM (259266),1850.3877629144627,15193.2688,15663.0,18075.0,1675.0
ASPRV1 (151516),3113.2687794853096,12057.7056,12841.0,16539.0,133.0
ASPSCR1 (79058),1708.6346852324775,14562.5008,15043.0,17064.0,2692.0
ASS1 (445),1858.2546407190393,14977.8224,15494.0,17468.0,3502.0
ASTL (431705),3136.465637708004,10214.6944,10515.0,16292.0,595.0
ASTN1 (460),3427.076658439451,7600.016,7699.0,16858.0,53.0
ASXL1 (171023),3946.4806831825917,8403.7648,8487.0,16733.0,118.0
ASZ1 (136991),2702.4141575369995,11170.5824,11628.0,17013.0,259.0
ATAD2 (29028),3626.370820044717,8397.1856,8396.0,16700.0,109.0
ATAD3A (55210),4085.553150109448,8944.2816,9120.0,16963.0,202.0
ATAD3B (83858),2666.3571422477116,12748.0992,13431.0,17148.0,476.0
ATAD5 (79915),3564.259946643364,10825.2512,11421.0,16899.0,896.0
ATAT1 (79969),2949.8618403822898,9986.9504,10370.0,16690.0,906.0
ATCAY (85300),2548.8981398957676,12680.44,13253.0,16496.0,251.0
ATE1 (11101),3861.282655575237,7645.3472,7615.0,16696.0,31.0
ATF1 (466),2250.965175911014,13678.1536,14252.0,16895.0,578.0
ATF3 (467),3142.254174080799,9600.7952,9920.0,16446.0,613.0
ATF4 (468),525.299559894772,16987.6816,17049.0,18022.0,14215.0
ATF5 (22809),2096.6221795068373,13756.9776,14249.0,16635.0,4156.0
ATF6 (22926),3156.800200890704,10383.8176,10781.0,16561.0,577.0
ATF6B (1388),2542.3917911642743,13237.8096,14016.0,17266.0,1345.0
ATF7 (11016),3254.269595984438,10712.7392,11291.0,17020.0,179.0
ATF7IP (55729),4628.122644815205,10367.3312,11360.0,17273.0,21.0
ATG10 (83734),3425.634275423892,10876.2656,11443.0,16644.0,353.0
ATG101 (60673),4300.333060848981,10472.392,11665.0,16732.0,53.0
ATG12 (9140),4030.258725093185,7358.6704,7450.0,16323.0,53.0
ATG13 (9776),3587.0208994566037,11825.6384,12738.0,16759.0,391.0
ATG14 (22863),3411.766696574725,10079.9584,10452.0,16479.0,134.0
ATG16L1 (55054),3388.712872565675,8989.68,9238.0,16449.0,161.0
ATG16L2 (89849),3072.2052160622343,12210.3344,13089.0,17207.0,1599.0
ATG2A (23130),2009.6303056519805,14387.7824,14998.0,17122.0,4808.0
ATG3 (64422),3650.930628018012,10539.6064,11100.0,16906.0,56.0
ATG4A (115201),3137.2900502337675,9586.068728522338,11037.0,,
ATG4B (23192),2835.671389611557,13105.6432,13885.0,16745.0,1385.0
ATG4C (84938),3285.3972674353695,9090.216,9173.0,16395.0,483.0
ATG4D (84971),3027.0674047690754,12886.7488,13781.0,17032.0,275.0
ATG9A (79065),3908.8539054522407,12132.7088,13135.0,17214.0,57.0
ATIC (471),2717.2968812698723,14877.1216,15762.0,17795.0,1502.0
ATL2 (64225),858.0346940059876,16831.9728,16921.0,18293.0,9501.0
ATM (472),4519.494057071699,8386.3408,8913.0,17122.0,4.5
ATMIN (23300),2418.1591345028323,14520.6496,15243.0,17613.0,97.0
ATN1 (1822),2951.3342051306827,12942.4032,13856.0,16928.0,431.0
ATOH1 (474),2881.43687339921,4537.912,4055.0,17803.0,10.0
ATOH7 (220202),3059.590389127444,11134.0576,11841.0,16644.0,42.0
ATOX1 (475),3829.424896011116,4645.0864,3496.0,16901.0,83.0
ATP10A (57194),3260.5583870636765,6133.8512,5846.0,16606.0,21.0
ATP13A1 (57130),2968.4267201684897,12951.7184,13758.0,17400.0,654.0
ATP13A3 (79572),3236.7451221376778,10768.3248,11257.0,17017.0,714.0
ATP1A1 (476),684.5889506222712,17727.744,17967.0,18324.0,10161.0
ATP1A3 (478),2858.463950538506,12176.0832,12961.0,16544.0,1872.0
ATP1A4 (480),3374.9683637818302,6995.2832,6784.0,16526.0,68.0
ATP1B3 (483),2180.817589806689,15320.7024,15832.0,18120.0,2000.0
ATP1B4 (23439),2494.9379388687994,12195.360824742267,,,
ATP23 (91419),1685.1429789479098,14924.8576,15415.0,17342.0,4264.0
ATP2A2 (488),328.26716266769273,17946.6168,18037.0,18304.0,15499.0
ATP2A3 (489),3533.051935618763,9256.8896,9556.0,16941.0,235.0
ATP2B1 (490),4283.469472427157,11004.5184,11913.0,17329.0,357.0
ATP2B3 (492),3341.0542928391123,9667.714776632303,,,
ATP2B4 (493),2365.726139215871,13792.336,14452.0,17366.0,1393.0
ATP2C1 (27032),4212.980204648365,11029.0192,11791.0,17754.0,70.0
ATP2C2 (9914),3109.92945007538,9678.6336,9847.0,16284.0,386.0
ATP5F1A (498),1547.7000387257845,15688.072,16143.0,17611.0,4218.0
ATP5F1B (506),634.0799284204169,17017.7344,17117.0,18010.0,9361.0
ATP5F1C (509),815.6888055329648,16655.0096,16827.0,17945.0,8551.0
ATP5F1D (513),539.6254271869208,17024.064,17096.0,18061.0,14436.0
ATP5F1E (514),504.9249676525952,16970.5424,17054.0,17955.0,13473.0
ATP5IF1 (93974),2815.2542033713403,11816.2144,12320.0,16551.0,809.0
ATP5MC1 (516),1370.9451011095996,15501.664,15869.0,17191.0,2181.0
ATP5MC2 (517),2822.3474377318953,11787.9952,12555.0,16286.0,855.0
ATP5MD (84833),2349.507925974157,12611.3744,13096.0,16635.0,1275.0
ATP5ME (521),910.9407843782107,16718.0392,16892.0,18277.5,9933.0
ATP5MF (9551),510.95016204352817,16834.2608,16913.0,18127.0,11877.0
ATP5MG (10632),1310.464536351861,15718.3024,16063.0,17330.0,4579.0
ATP5MGL (267020),2622.8314949413752,13170.7136,13900.0,16783.0,2056.0
ATP5MPL (9556),3503.7516639973364,3896.3792,2766.0,16147.0,40.0
ATP5PB (515),1365.5306374202423,15827.1488,16190.0,18062.0,5988.0
ATP5PD (10476),3464.70322344331,12105.688,13189.0,16648.0,260.0
ATP5PF (522),1839.4398299315096,15151.0168,15744.0,17417.0,23.5
ATP5PO (539),1422.5138914413417,15534.8416,15836.0,17615.0,6112.0
ATP6AP1 (537),372.62319132941985,17894.28092783505,18279.0,,
ATP6AP2 (10159),358.6270765315399,17812.65206185567,18241.0,,
ATP6V0A1 (535),2757.707854614045,13203.1232,13853.0,17259.0,909.0
ATP6V0A2 (23545),3156.110500830299,10887.4768,11218.0,18128.0,921.0
ATP6V0A4 (50617),3174.005745852166,8921.7264,8775.0,15774.0,823.0
ATP6V0B (533),249.40072448643562,17964.6272,18034.0,18303.0,16680.0
ATP6V0C (527),213.54553576132128,18179.6824,18257.0,18329.0,17021.0
ATP6V0D1 (9114),1322.7475215742304,15790.6816,16129.0,17675.0,5749.0
ATP6V0E1 (8992),3740.399006957166,11492.6128,11873.0,18217.0,573.0
ATP6V1A (523),289.87858676809276,17974.9112,18060.0,18324.0,15845.0
ATP6V1B1 (525),3164.923137728341,9488.8496,9660.0,16562.0,930.0
ATP6V1B2 (526),394.0947799412256,18123.044,18255.0,18330.0,13319.0
ATP6V1C1 (528),1069.8294002220575,16735.0688,16928.0,17912.0,5838.0
ATP6V1D (51382),700.5011463670409,16832.5104,16941.0,17937.0,8448.0
ATP6V1E1 (529),441.668795302079,17422.976,17493.0,18207.0,11830.0
ATP6V1E2 (90423),3039.245504740803,9955.0624,10163.0,16760.0,597.0
ATP6V1F (9296),292.990603244786,18096.16,18193.0,18326.0,14505.0
ATP6V1G1 (9550),398.06280118330255,17779.852,17887.0,18328.0,14849.0
ATP6V1G2 (534),3116.5477828857775,10334.3984,10813.0,16778.0,459.0
ATP6V1H (51606),1056.8571211925407,16597.312,16804.0,18064.0,4494.0
